3976706646 951814309 0 0 6 0 5 0
1152008451 2865149192 0 1 4 2 5 0
1207911390 231089986 0 3 6 2 5 0
4206350670 3622739025 0 5 2 4 4 0
4014164203 1975876268 0 3 7 3 3 0
2129221332 3019585587 0 3 1 3 3 0
4078491196 4225434903 0 3 6 3 4 0
1015975441 3957522840 0 2 1 2 3 0
458378923 3864731178 0 4 6 4 4 0
3503236171 3738961699 0 3 3 4 4 0
2680523887 1472157253 0 3 4 3 3 0
990806264 2208164353 0 6 0 5 2 0
3119773787 563635872 0 1 7 2 5 0
1868287670 1910637279 0 0 1 0 2 0
1095694541 1822292989 0 2 7 6 3 0
389813172 2218538524 0 1 1 1 3 0
3389267918 2855673582 0 3 7 4 6 0
2001611387 1196634280 0 3 0 0 3 0
1589482744 1883197217 0 4 7 2 7 0
1645218829 2231547472 0 2 0 5 3 0
2129221332 3019585587 0 3 1 3 3 0
4078491196 4225434903 0 3 6 3 4 0
1015975441 3957522840 0 2 1 2 3 0
458378923 3864731178 0 4 6 4 4 0
3503236171 3738961699 0 3 3 4 4 0
2680523887 1472157253 0 3 4 3 3 0
990806264 2208164353 -1 4 1 4 2 0
3601705854 1453267767 -1 5 7 1 3 0
2989532760 1923115469 -1 2 0 3 1 0
1510996490 3333645580 -1 3 3 4 2 0
3012080789 1914575689 -1 3 1 1 3 0
3748467840 2821457075 -1 4 2 5 1 0
252002168 2074208659 -1 4 0 4 1 0
1876268754 3197511721 -1 5 1 6 0 2
2129221332 3019585587 0 3 1 3 3 0
4078491196 4225434903 0 3 6 3 4 0
1015975441 3957522840 0 2 1 2 3 0
458378923 3864731178 0 3 4 2 3 0
2129221332 3019585587 0 3 1 3 3 0
4078491196 4225434903 0 3 6 3 4 0
1015975441 3957522840 0 2 1 2 3 0
458378923 3864731178 0 4 6 4 5 0
1122199742 363156754 0 1 0 2 2 0
2461843239 3117946699 0 6 7 5 5 0
535818342 1427612916 0 2 3 3 4 0
2170154353 1924105815 0 4 5 3 4 0
1923449347 352874109 0 2 0 6 4 0
2723717657 2896847173 0 2 6 2 5 0
2846333323 3775314603 0 4 1 4 2 0
2129221332 3019585587 0 3 1 3 3 0
4078491196 4225434903 0 3 6 3 4 0
1015975441 3957522840 0 2 1 2 3 0
458378923 3864731178 0 4 6 4 5 0
1122199742 363156754 0 1 0 2 2 0
2461843239 3117946699 0 2 6 2 4 0
2844358452 1017798567 0 2 3 3 4 0
2281101117 1839647432 0 4 5 3 4 0
1946859599 167846626 0 6 0 5 2 0
4143431916 2818879043 0 1 7 2 5 0
543159809 4169058876 0 6 1 6 2 0
2023554231 34546241 0 6 7 5 5 0
4124029942 4005597694 0 5 0 6 1 0
833633789 2653293420 0 5 7 4 6 0
2225364167 3427395649 0 4 0 6 0 0
4209521893 3120998074 0 4 7 6 7 0
2129221332 3019585587 0 3 1 3 3 0
4078491196 4225434903 0 6 7 5 5 0
1772965546 838137232 0 2 1 2 3 0
179352200 3465390861 0 4 6 4 5 0
1392612509 1031004213 0 1 0 2 2 0
2203992836 2433655404 0 5 7 1 3 0
3888336418 3039940758 0 4 1 4 2 0
174089636 1613963680 0 4 7 6 7 0
3047025416 1427097992 0 5 0 3 2 0
751269618 3575868629 0 3 6 3 4 0
4105697544 3824888674 0 6 0 5 2 0
848018739 3007309548 0 2 6 2 4 0
163476768 911060480 0 4 0 6 0 0
3342573596 917919543 0 1 7 2 5 0
294885105 1724658504 0 0 1 0 2 0
1065787530 2075380330 0 1 3 2 2 0
2423736095 2927032278 0 1 1 2 2 0
1942684899 257724074 0 3 4 2 3 0
968124215 245542552 0 3 2 2 3 0
963071080 2435032183 0 3 7 2 6 0
3667797158 814238964 0 2 3 0 1 0
2355793970 3400670035 0 4 5 4 4 0
2129221332 3019585587 0 3 1 3 3 0
4078491196 4225434903 0 6 7 5 5 0
1772965546 838137232 0 2 1 2 3 0
179352200 3465390861 0 4 6 4 5 0
1392612509 1031004213 0 1 0 2 2 0
2203992836 2433655404 0 5 7 1 3 0
3888336418 3039940758 0 0 1 0 2 0
3386275929 2823694772 0 1 3 2 2 0
1713872844 2106266632 0 1 1 2 2 0
2241584176 3701566836 0 2 6 2 4 0
2129221332 3019585587 0 3 1 3 3 0
4078491196 4225434903 0 6 7 5 5 0
1772965546 838137232 0 2 1 2 3 0
179352200 3465390861 0 4 6 4 5 0
1392612509 1031004213 0 1 0 2 2 0
2203992836 2433655404 0 5 7 1 3 0
3888336418 3039940758 0 5 1 5 2 0
1156190674 2888342188 0 3 6 3 4 0
2129221332 3019585587 0 3 1 3 3 0
4078491196 4225434903 0 6 7 5 5 0
1772965546 838137232 -1 1 0 2 2 0
3119683891 2643048393 -1 3 6 3 4 0
1635915465 2874273918 -1 5 1 5 2 0
2255123873 1082784619 -1 2 6 2 4 0
2129221332 3019585587 0 3 1 3 3 0
4078491196 4225434903 0 6 7 5 5 0
1772965546 838137232 0 2 1 2 3 0
179352200 3465390861 0 4 6 4 5 0
